SubtID	SubtDays	Status	SubtStartYear	Source	PaymentMethod	MetroArea
3877876	25	Stop	2001	Direct Mail	Check	Primary
3877877	797	Stop	2002	Voluntary	Check	Primary
3878876	250	Stop	2001	Phone	Check	Primary
3878877	12	Stop	2004	Outdoor	Check	Region
3878878	148	Stop	2000	Outdoor	Check	Region
3879876	89	Stop	2003	Phone	Check	Primary
3879878	61	Stop	2001	Phone	Check	Primary
3880877	31	Stop	2003	Phone	Check	Region
3881876	36	Stop	2002	Phone	Check	Primary
3881877	13	Stop	2002	Phone	Check	Primary
3881878	3	Stop	2001	Phone	Check	Primary
3882876	53	Stop	2001	Phone	Check	Primary
3882877	56	Stop	2001	Phone	Check	Primary
3882878	3	Stop	2004	Outdoor	Check	Primary
3883877	27	Stop	2001	Direct Mail	Check	Primary
3883878	13	Stop	2003	Phone	Check	Primary
3884877	13	Stop	2002	Phone	Check	Primary
3884878	132	Stop	2002	Phone	Check	Primary
3885876	13	Stop	2001	Phone	Check	Primary
3885878	139	Stop	2004	Outdoor	Check	Primary
3886876	109	Stop	2003	Outdoor	Check	Primary
3886877	67	Stop	2003	Outdoor	Check	Primary
3887877	120	Stop	2002	Outdoor	Check	Primary
3888877	143	Stop	2002	Direct Mail	Check	Primary
3889877	233	Stop	2001	Outdoor	Check	Primary
3889878	63	Stop	2003	Phone	Check	Primary
3890876	97	Stop	2004	Outdoor	Check	Primary
3890878	276	Stop	2001	Outdoor	Check	Primary
3891876	85	Stop	2003	Phone	Check	Primary
3891877	69	Stop	2004	Outdoor	Check	Primary
3891878	15	Stop	2002	Phone	Check	Region
3892876	230	Stop	2001	Voluntary	Check	Primary
3892877	156	Stop	2002	Phone	Check	Primary
3892878	67	Stop	2001	Other	Check	Primary
3893878	49	Stop	2003	Outdoor	Check	Primary
3894876	4	Stop	2001	Phone	Check	Primary
3895876	1183	Stop	2001	Direct Mail	CreditCard	Primary
3895877	12	Stop	2001	Phone	Check	Primary
3895878	68	Stop	2001	Phone	Check	Primary
3896876	13	Stop	2001	Phone	Check	Primary
3896877	101	Stop	2001	Phone	Check	Primary
3896878	460	Stop	2003	Voluntary	Check	Primary
3897877	71	Stop	2002	Outdoor	Check	Primary
3898876	15	Stop	2002	Direct Mail	Check	Primary
3899877	88	Stop	2003	Phone	Check	Primary
3899878	21	Stop	2003	Phone	Check	Region
3900876	104	Stop	2002	Outdoor	Check	Primary
3900877	81	Stop	2002	Phone	Check	Region
3900878	20	Stop	2003	Phone	Check	Primary
3901876	111	Stop	2002	Phone	Check	Primary
3901878	216	Stop	2003	Other	Check	Primary
3902876	13	Stop	2002	Phone	Check	Primary
3902877	90	Stop	2002	Phone	Check	Primary
3903876	29	Stop	2002	Phone	Check	Primary
3904876	888	Stop	2002	Phone	Check	Primary
3904877	107	Stop	2001	Phone	Check	Primary
3904878	7	Stop	2001	Phone	Check	Primary
3905876	82	Stop	2002	Phone	Check	Region
3905877	68	Stop	2003	Phone	Check	Region
3905878	201	Stop	2001	Direct Mail	Check	Primary
3906878	50	Stop	2001	Phone	Check	Primary
3907877	90	Stop	2000	Phone	Check	Primary
3908876	13	Stop	2002	Other	Check	Primary
3909876	80	Stop	2003	Phone	Check	Primary
3909877	892	Active	2002	Voluntary	Check	Primary
3910877	53	Stop	2004	Voluntary	Check	Primary
3910878	13	Stop	2002	Phone	Check	Primary
3911876	208	Stop	2003	Outdoor	Check	Primary
3911877	9	Stop	2004	Outdoor	Check	Primary
3912876	126	Stop	2002	Outdoor	Check	Primary
3912877	6	Stop	2001	Phone	Check	Primary
3912878	622	Stop	2003	Other	Check	Primary
3913878	345	Stop	2001	Phone	Check	Primary
3914876	178	Stop	2001	Phone	Check	Primary
3915876	48	Stop	2001	Phone	Check	Primary
3915877	34	Stop	2002	Phone	Check	Primary
3915878	77	Stop	2002	Phone	Check	Primary
3916876	78	Stop	2000	Phone	Check	Primary
3916878	13	Stop	2002	Phone	CreditCard	Primary
3917876	62	Stop	2002	Phone	Check	Primary
3917878	276	Stop	2004	Outdoor	Check	Primary
3918876	126	Stop	2001	Other	Check	Primary
3918877	109	Stop	2003	Outdoor	Check	Primary
3918878	47	Stop	2001	Voluntary	Check	Region
3919876	88	Stop	2002	Other	Check	Primary
3919877	31	Stop	2002	Phone	Check	Primary
3919878	13	Stop	2001	Phone	Check	Primary
3920876	39	Stop	2003	Outdoor	Check	Primary
3920877	14	Stop	2002	Other	Check	Primary
3922876	91	Stop	2001	Voluntary	CreditCard	Primary
3923878	13	Stop	2002	Phone	Check	Primary
3924876	13	Stop	2001	Phone	Check	Primary
3924877	33	Stop	2004	Outdoor	Check	Primary
3925877	86	Stop	2002	Outdoor	Check	Primary
3925878	13	Stop	2002	Phone	Check	Primary
3926876	26	Stop	2002	Phone	Check	Primary
3926877	95	Stop	2002	Outdoor	Check	Primary
3927877	84	Stop	2001	Direct Mail	Check	Primary
3928876	74	Stop	2003	Outdoor	Check	Primary
3929877	84	Stop	2003	Outdoor	Check	Primary
3929878	13	Stop	2001	Phone	Check	Primary
3930876	9	Stop	2004	Phone	Check	Primary
3930877	53	Stop	2002	Phone	Check	Primary
3931877	377	Stop	2002	Direct Mail	Check	Primary
3931878	935	Active	2002	Direct Mail	Check	Primary
3932876	85	Stop	2002	Outdoor	Check	Primary
3932878	166	Stop	2002	Direct Mail	CreditCard	Region
3933877	69	Stop	2004	Other	Check	Primary
3933878	599	Active	2003	Voluntary	Check	Primary
3934876	23	Stop	2003	Direct Mail	Check	Primary
3934877	48	Stop	2003	Phone	Check	Primary
3935876	13	Stop	2002	Phone	Check	Primary
3935877	13	Stop	2001	Phone	Check	Primary
3936876	80	Stop	2001	Phone	Check	Primary
3936878	83	Stop	2001	Phone	Check	Primary
3937876	86	Stop	2001	Phone	Check	Region
3937877	38	Stop	2001	Phone	Check	Primary
3937878	71	Stop	2004	Phone	Check	Primary
3938877	110	Stop	2003	Direct Mail	CreditCard	Primary
3939876	117	Stop	2003	Outdoor	Check	Primary
3939877	668	Stop	2000	Voluntary	Check	Primary
3941876	31	Stop	2000	Outdoor	Check	Primary
3941877	6	Stop	2001	Voluntary	Check	Region
3941878	4	Stop	2001	Phone	Check	Primary
3942877	49	Stop	2002	Phone	Check	Region
3943876	46	Stop	2002	Voluntary	Check	Primary
3944876	55	Stop	2002	Phone	Check	Primary
3944877	170	Stop	2002	Direct Mail	Check	Primary
3945876	606	Active	2003	Phone	CreditCard	Primary
3945878	264	Stop	2001	Voluntary	Check	Primary
3946876	775	Stop	2002	Voluntary	Check	Region
3946877	341	Stop	2002	Phone	Check	Primary
3947876	234	Stop	2002	Outdoor	Check	Primary
3948876	81	Stop	2003	Phone	Check	Primary
3948877	90	Stop	2003	Outdoor	Check	Primary
3948878	7	Stop	2001	Phone	Check	Primary
3949876	6	Stop	2001	Phone	Check	Primary
3949878	30	Stop	2002	Voluntary	Check	Primary
3950876	55	Stop	2002	Outdoor	Check	Primary
3950878	16	Stop	2001	Phone	Check	Primary
3952877	75	Stop	2002	Outdoor	Check	Primary
3953876	478	Stop	2002	Phone	Check	Region
3953877	6	Stop	2003	Phone	Check	Primary
3953878	73	Stop	2004	Phone	Check	Primary
3954877	77	Stop	2004	Phone	Check	Primary
3954878	72	Stop	2003	Other	Check	Primary
3955876	74	Stop	2003	Phone	Check	Primary
3957876	16	Stop	2000	Phone	Check	Region
3958878	254	Stop	2001	Voluntary	Check	Primary
3959877	266	Stop	2003	Outdoor	CreditCard	Primary
3959878	13	Stop	2002	Other	Check	Primary
3960876	244	Stop	2002	Direct Mail	Check	Primary
3961878	195	Stop	2004	Outdoor	Check	Region
3962876	421	Stop	2000	Direct Mail	Check	Primary
3962878	68	Stop	2002	Phone	Check	Primary
3963876	84	Stop	2002	Phone	Check	Primary
3963877	13	Stop	2002	Other	Check	Primary
3963878	13	Stop	2001	Phone	Check	Primary
3964876	73	Stop	2004	Direct Mail	Check	Primary
3964877	58	Stop	2001	Phone	Check	Primary
3965876	41	Stop	2004	Outdoor	Check	Primary
3965877	241	Stop	2000	Outdoor	Check	Primary
3966876	13	Stop	2003	Phone	Check	Primary
3967876	592	Active	2003	Voluntary	CreditCard	Primary
3967878	62	Stop	2000	Phone	Check	Primary
3969876	13	Stop	2002	Phone	Check	Primary
3969877	13	Stop	2002	Phone	Check	Primary
3970876	49	Stop	2003	Outdoor	Check	Primary
3970877	118	Stop	2001	Phone	Check	Primary
3970878	51	Stop	2001	Phone	Check	Region
3971877	1061	Active	2002	Phone	CreditCard	Primary
3972876	433	Stop	2002	Phone	Check	Primary
3972877	97	Stop	2001	Voluntary	Check	Region
3973876	314	Stop	2001	Direct Mail	CreditCard	Primary
3973878	13	Stop	2002	Phone	Check	Primary
3974876	13	Stop	2002	Phone	Check	Primary
3974877	13	Stop	2001	Phone	Check	Primary
3975876	67	Stop	2002	Phone	Check	Primary
3975877	13	Stop	2002	Other	Check	Primary
3975878	13	Stop	2002	Phone	Check	Primary
3976876	314	Stop	2001	Direct Mail	Check	Primary
3976878	13	Stop	2003	Phone	Check	Primary
3977877	21	Stop	2002	Phone	Check	Primary
3977878	13	Stop	2002	Phone	Check	Region
3978876	97	Stop	2003	Other	Check	Primary
3978877	133	Stop	2002	Phone	Check	Primary
3978878	30	Stop	2002	Phone	Check	Primary
3979876	31	Stop	2003	Outdoor	Check	Primary
3979878	71	Stop	2002	Phone	Check	Primary
3980877	807	Stop	2001	Phone	CreditCard	Primary
3981877	13	Stop	2002	Other	Check	Primary
3981878	93	Stop	2002	Phone	Check	Primary
3982876	58	Stop	2002	Phone	Check	Primary
3982878	133	Stop	2002	Other	Check	Primary
3983878	370	Stop	2003	Direct Mail	CreditCard	Primary
3984876	169	Stop	2002	Phone	Check	Primary
3984877	129	Stop	2003	Outdoor	Check	Primary
3984878	15	Stop	2002	Phone	Check	Primary
3985878	40	Stop	2004	Outdoor	Check	Region
3986876	87	Stop	2003	Phone	Check	Primary
3987876	17	Stop	2003	Other	Check	Primary
3987878	15	Stop	2002	Phone	Check	Primary
3988878	14	Stop	2001	Phone	Check	Primary
3989878	13	Stop	2002	Other	Check	Primary
3990876	85	Stop	2003	Phone	Check	Primary
3990878	129	Stop	2003	Outdoor	Check	Primary
3991877	155	Stop	2002	Outdoor	Check	Region
3992877	1115	Active	2002	Phone	Check	Region
3992878	82	Stop	2002	Phone	Check	Region
3993876	28	Stop	2003	Phone	Check	Primary
3993877	1299	Active	2001	Direct Mail	CreditCard	Region
3994877	57	Stop	2004	Phone	Check	Primary
3994878	7	Stop	2003	Phone	Check	Region
3995876	258	Stop	2003	Phone	Check	Primary
3995878	34	Stop	2002	Phone	Check	Primary
3996878	22	Stop	2002	Phone	Check	Primary
3997877	20	Stop	2000	Voluntary	Check	Primary
3998876	28	Stop	2001	Phone	Check	Primary
3998877	93	Stop	2003	Outdoor	Check	Primary
3998878	149	Stop	2004	Outdoor	Check	Primary
3999876	139	Stop	2004	Outdoor	Check	Primary
3999877	98	Stop	2001	Phone	Check	Primary
4000876	1685	Active	2000	Phone	Check	Primary
4001876	32	Stop	2000	Phone	Check	Primary
4001878	304	Stop	2002	Direct Mail	Check	Primary
4002878	647	Active	2003	Voluntary	Check	Primary
4003878	1590	Active	2000	Voluntary	CreditCard	Primary
4004876	13	Stop	2002	Phone	Check	Primary
4004878	69	Stop	2004	Outdoor	Check	Primary
4005877	91	Stop	2002	Phone	Check	Primary
4005878	871	Stop	2001	Direct Mail	Check	Primary
4006876	30	Stop	2001	Phone	Check	Primary
4006877	13	Stop	2002	Phone	Check	Primary
4006878	13	Stop	2002	Phone	Check	Primary
4008878	73	Stop	2003	Phone	Check	Primary
4009878	86	Stop	2001	Other	Check	Primary
4011877	20	Stop	2003	Phone	Check	Region
4011878	59	Stop	2003	Phone	Check	Primary
4012876	239	Stop	2002	Direct Mail	CreditCard	Primary
4012878	257	Stop	2003	Direct Mail	Check	Primary
4013876	55	Stop	2003	Voluntary	Check	Primary
4013877	83	Stop	2001	Voluntary	Check	Primary
4014876	678	Stop	2002	Phone	Check	Primary
4014878	71	Stop	2003	Outdoor	Check	Primary
4015876	205	Stop	2004	Direct Mail	CreditCard	Primary
4015877	780	Active	2003	Direct Mail	Check	Region
4015878	3	Stop	2002	Phone	Check	Region
4016877	155	Stop	2002	Outdoor	Check	Primary
4017876	69	Stop	2002	Phone	Check	Primary
4017878	69	Stop	2000	Other	Check	Primary
4018878	83	Stop	2001	Phone	Check	Primary
4019876	89	Stop	2003	Phone	Check	Primary
4019877	4	Stop	2001	Phone	Check	Primary
4019878	4	Stop	2001	Phone	Check	Primary
4020876	10	Stop	2000	Phone	Check	Primary
4021877	29	Stop	2001	Phone	Check	Primary
4022876	69	Stop	2000	Phone	Check	Primary
4022878	13	Stop	2003	Phone	Check	Primary
4023876	13	Stop	2002	Other	Check	Region
4023877	1045	Active	2002	Voluntary	Check	Primary
4024877	83	Stop	2002	Other	Check	Primary
4024878	580	Stop	2003	Direct Mail	Check	Region
4025876	5	Stop	2000	Outdoor	Check	Primary
4025877	91	Stop	2003	Outdoor	Check	Primary
4026876	794	Active	2003	Direct Mail	CreditCard	Primary
4026878	87	Stop	2001	Phone	Check	Primary
4027876	46	Stop	2001	Phone	Check	Primary
4027877	118	Stop	2003	Outdoor	Check	Primary
4028877	75	Stop	2004	Outdoor	Check	Region
4028878	69	Stop	2003	Outdoor	Check	Primary
4029876	414	Stop	2001	Phone	Check	Primary
4029878	69	Stop	2002	Phone	Check	Region
4030876	198	Stop	2001	Phone	Check	Primary
4030877	5	Stop	2003	Phone	Check	Primary
4030878	382	Active	2004	Other	CreditCard	Primary
4031876	100	Stop	2001	Phone	Check	Primary
4031878	28	Stop	2001	Phone	Check	Primary
4032877	787	Stop	2001	Phone	Check	Primary
4032878	181	Stop	2002	Phone	Check	Primary
4033876	56	Stop	2002	Phone	Check	Primary
4034876	5	Stop	2001	Phone	Check	Region
4034878	0	Stop	2001	Phone	Check	Primary
4035876	78	Stop	2003	Phone	Check	Region
4035878	19	Stop	2002	Phone	Check	Primary
4036878	187	Stop	2004	Outdoor	Check	Primary
4037876	164	Stop	2002	Direct Mail	Check	Primary
4038876	5	Stop	2003	Direct Mail	Check	Primary
4038878	209	Stop	2000	Phone	Check	Primary
4039876	415	Stop	2003	Outdoor	CreditCard	Primary
4039878	13	Stop	2001	Phone	Check	Primary
4040876	49	Stop	2003	Phone	Check	Primary
4040877	202	Stop	2002	Voluntary	Check	Region
4040878	103	Stop	2002	Direct Mail	Check	Primary
4041876	172	Stop	2001	Outdoor	Check	Primary
4041877	288	Stop	2001	Direct Mail	Check	Region
4041878	13	Stop	2002	Phone	Check	Region
4042876	76	Stop	2000	Other	Check	Primary
4042877	13	Stop	2002	Other	Check	Region
4042878	13	Stop	2002	Other	Check	Primary
4043876	105	Stop	2000	Phone	Check	Primary
4043877	8	Stop	2000	Phone	Check	Primary
4043878	41	Stop	2002	Voluntary	Check	Primary
4044877	114	Stop	2003	Outdoor	Check	Primary
4044878	34	Stop	2001	Phone	Check	Primary
4045876	95	Stop	2003	Outdoor	Check	Primary
4045877	74	Stop	2001	Phone	Check	Primary
4045878	202	Stop	2000	Other	Check	Primary
4046877	42	Stop	2002	Outdoor	Check	Primary
4046878	13	Stop	2002	Phone	Check	Primary
4047877	13	Stop	2002	Phone	Check	Primary
4048878	93	Stop	2001	Phone	Check	Primary
4049877	103	Stop	2001	Phone	Check	Primary
4049878	19	Stop	2002	Phone	Check	Primary
4050876	79	Stop	2002	Other	Check	Primary
4051877	88	Stop	2004	Outdoor	Check	Primary
4052876	13	Stop	2002	Other	Check	Primary
4052877	27	Stop	2004	Outdoor	Check	Primary
4053877	33	Stop	2003	Phone	Check	Primary
4054876	54	Stop	2001	Other	Check	Region
4054877	39	Stop	2002	Phone	Check	Primary
4054878	84	Stop	2003	Phone	Check	Primary
4055877	91	Stop	2001	Other	Check	Region
4055878	5	Stop	2002	Phone	Check	Region
4056876	169	Stop	2001	Outdoor	Check	Primary
4056877	96	Stop	2002	Phone	Check	Primary
4056878	265	Stop	2001	Phone	Check	Primary
4057876	559	Stop	2002	Phone	Check	Primary
4057877	21	Stop	2002	Phone	Check	Primary
4058876	68	Stop	2001	Phone	Check	Primary
4058878	109	Stop	2002	Other	Check	Primary
4059876	104	Stop	2004	Outdoor	Check	Region
4059877	20	Stop	2003	Voluntary	Check	Primary
4060876	21	Stop	2002	Phone	Check	Primary
4060877	15	Stop	2002	Phone	Check	Primary
4061876	267	Stop	2002	Phone	Check	Primary
4061877	30	Stop	2000	Phone	Check	Primary
4061878	13	Stop	2002	Phone	Check	Primary
4062876	21	Stop	2002	Phone	Check	Primary
4062877	15	Stop	2000	Phone	Check	Region
4062878	13	Stop	2002	Phone	Check	Primary
4063876	62	Stop	2003	Phone	Check	Primary
4063877	182	Stop	2001	Voluntary	Check	Primary
4063878	22	Stop	2001	Phone	Check	Primary
4064876	573	Active	2003	Outdoor	Check	Primary
4064878	2	Stop	2002	Phone	Check	Primary
4065876	373	Active	2004	Outdoor	Check	Primary
4065877	195	Stop	2001	Phone	Check	Primary
4065878	21	Stop	2000	Phone	Check	Primary
4066876	22	Stop	2001	Phone	Check	Primary
4066877	139	Stop	2002	Direct Mail	Check	Primary
4067877	14	Stop	2002	Direct Mail	Check	Primary
4068876	23	Stop	2000	Voluntary	Check	Primary
4068877	6	Stop	2001	Phone	Check	Primary
4069876	84	Stop	2002	Phone	Check	Primary
4069877	27	Stop	2003	Phone	Check	Primary
4069878	48	Stop	2002	Phone	Check	Primary
4070876	120	Stop	2003	Outdoor	Check	Primary
4070878	13	Stop	2001	Phone	Check	Region
4071876	321	Stop	2002	Direct Mail	CreditCard	Region
4071878	13	Stop	2002	Phone	Check	Primary
4073877	150	Stop	2003	Outdoor	Check	Primary
4074876	90	Stop	2001	Phone	Check	Primary
4075876	44	Stop	2002	Phone	Check	Primary
4075877	43	Stop	2001	Phone	Check	Region
4076876	27	Stop	2002	Phone	Check	Primary
4076878	353	Stop	2001	Phone	Check	Primary
4077878	146	Stop	2004	Other	Check	Primary
4079876	25	Stop	2004	Phone	Check	Primary
4079877	95	Stop	2000	Voluntary	Check	Primary
4079878	63	Stop	2003	Phone	Check	Primary
4080876	78	Stop	2002	Phone	Check	Region
4080877	12	Stop	2003	Phone	Check	Region
4081876	196	Stop	2000	Direct Mail	Check	Primary
4081877	121	Stop	2003	Outdoor	Check	Primary
4081878	38	Stop	2001	Other	Check	Primary
4082876	76	Stop	2002	Phone	Check	Primary
4082878	4	Stop	2001	Phone	Check	Primary
4083877	1068	Active	2002	Direct Mail	CreditCard	Primary
4083878	13	Stop	2002	Phone	Check	Region
4084876	76	Stop	2001	Phone	Check	Primary
4084877	27	Stop	2001	Phone	Check	Primary
4084878	3	Stop	2001	Phone	Check	Primary
4085876	13	Stop	2003	Phone	Check	Primary
4085878	72	Stop	2003	Phone	Check	Primary
4086876	114	Stop	2003	Outdoor	Check	Primary
4086877	69	Stop	2004	Other	Check	Primary
4086878	27	Stop	2001	Phone	Check	Primary
4087876	29	Stop	2001	Phone	Check	Primary
4088876	89	Stop	2002	Phone	Check	Primary
4088877	97	Stop	2003	Outdoor	Check	Primary
4088878	15	Stop	2001	Phone	Check	Primary
4089876	100	Stop	2003	Outdoor	Check	Primary
4089878	11	Stop	2001	Phone	Check	Primary
4090876	27	Stop	2002	Phone	Check	Region
4090878	75	Stop	2002	Phone	Check	Region
4091876	33	Stop	2003	Phone	Check	Primary
4091877	57	Stop	2002	Outdoor	Check	Primary
4091878	85	Stop	2003	Outdoor	Check	Primary
4092876	42	Stop	2003	Outdoor	Check	Primary
4093876	14	Stop	2001	Phone	Check	Region
4094877	66	Stop	2002	Phone	Check	Primary
4095877	139	Stop	2002	Phone	Check	Primary
4095878	48	Stop	2000	Other	Check	Primary
4096877	20	Stop	2002	Voluntary	Check	Primary
4096878	1202	Active	2002	Voluntary	CreditCard	Primary
4097877	1277	Active	2001	Voluntary	Check	Primary
4097878	13	Stop	2003	Phone	Check	Region
4098876	154	Stop	2003	Outdoor	Check	Primary
4099877	13	Stop	2002	Phone	Check	Primary
4099878	203	Stop	2003	Direct Mail	CreditCard	Primary
4100876	265	Stop	2003	Voluntary	Check	Primary
4100877	55	Stop	2002	Direct Mail	Check	Primary
4101876	689	Active	2003	Direct Mail	Check	Primary
4101878	25	Stop	2002	Phone	Check	Primary
4102876	308	Stop	2002	Voluntary	Check	Region
4102878	4	Stop	2003	Phone	Check	Primary
4103876	18	Stop	2002	Phone	Check	Primary
4103878	186	Stop	2002	Direct Mail	Check	Primary
4104876	81	Stop	2002	Phone	Check	Region
4104877	29	Stop	2000	Phone	Check	Primary
4105876	86	Stop	2001	Outdoor	Check	Primary
4105877	20	Stop	2002	Phone	Check	Region
4106876	15	Stop	2002	Phone	Check	Primary
4106877	118	Stop	2000	Other	Check	Primary
4106878	62	Stop	2002	Phone	Check	Primary
4107876	23	Stop	2003	Phone	Check	Primary
4107877	89	Stop	2003	Outdoor	Check	Primary
4107878	55	Stop	2001	Phone	Check	Primary
4108876	70	Stop	2004	Outdoor	Check	Primary
4108878	81	Stop	2003	Phone	Check	Primary
4109876	241	Stop	2002	Direct Mail	Check	Primary
4109877	690	Stop	2001	Phone	CreditCard	Primary
4110876	139	Stop	2004	Outdoor	Check	Primary
4110877	268	Stop	2000	Phone	Check	Region
4110878	41	Stop	2002	Phone	Check	Region
4111876	114	Stop	2003	Outdoor	Check	Primary
4111877	391	Stop	2000	Phone	Check	Region
4111878	83	Stop	2001	Phone	Check	Region
4112876	158	Stop	2004	Outdoor	Check	Region
4112877	118	Stop	2003	Outdoor	Check	Region
4112878	654	Active	2003	Voluntary	Check	Primary
4113877	146	Stop	2003	Voluntary	CreditCard	Primary
4113878	69	Stop	2004	Phone	Check	Region
4114878	577	Stop	2000	Phone	Check	Primary
4115876	111	Stop	2001	Phone	Check	Primary
4115877	5	Stop	2001	Phone	Check	Primary
4117876	11	Stop	2002	Phone	Check	Region
4117878	105	Stop	2001	Phone	Check	Region
4118876	30	Stop	2003	Phone	Check	Region
4118877	40	Stop	2001	Phone	Check	Primary
4118878	1272	Stop	2001	Voluntary	Check	Primary
4119877	52	Stop	2002	Phone	Check	Primary
4119878	3	Stop	2002	Phone	Check	Region
4120876	15	Stop	2003	Outdoor	Check	Primary
4120877	63	Stop	2001	Other	Check	Primary
4121876	13	Stop	2002	Phone	Check	Primary
4122876	55	Stop	2002	Phone	Check	Primary
4122878	13	Stop	2003	Phone	Check	Primary
4123876	52	Stop	2004	Phone	Check	Region
4123878	364	Stop	2002	Voluntary	CreditCard	Primary
4124876	40	Stop	2001	Phone	Check	Primary
4124877	344	Stop	2001	Voluntary	Check	Region
4124878	13	Stop	2002	Other	Check	Primary
4125876	123	Stop	2001	Phone	Check	Primary
4125877	27	Stop	2004	Other	Check	Primary
4125878	86	Stop	2001	Phone	Check	Primary
4126876	13	Stop	2001	Phone	Check	Primary
4126878	94	Stop	2004	Outdoor	Check	Primary
4127876	1102	Active	2002	Direct Mail	Check	Primary
4127877	52	Stop	2002	Phone	Check	Primary
4127878	13	Stop	2002	Other	Check	Primary
4128876	121	Stop	2003	Outdoor	Check	Primary
4128878	135	Stop	2004	Outdoor	Check	Primary
4129876	49	Stop	2001	Phone	Check	Region
4129878	13	Stop	2003	Phone	Check	Primary
4130876	139	Stop	2004	Outdoor	Check	Primary
4130877	75	Stop	2001	Other	Check	Primary
4130878	13	Stop	2002	Phone	Check	Primary
4131877	307	Stop	2001	Voluntary	Check	Primary
4132876	116	Stop	2001	Outdoor	Check	Primary
4132878	79	Stop	2002	Phone	Check	Primary
4133876	87	Stop	2003	Phone	Check	Primary
4133878	59	Stop	2002	Outdoor	Check	Primary
4134878	56	Stop	2002	Outdoor	Check	Primary
4135877	393	Stop	2002	Phone	Check	Primary
4135878	650	Stop	2002	Phone	CreditCard	Region
4136876	7	Stop	2001	Phone	Check	Primary
4137876	56	Stop	2002	Phone	Check	Primary
4137877	4	Stop	2001	Phone	Check	Region
4137878	13	Stop	2002	Phone	Check	Primary
4138877	152	Stop	2001	Phone	Check	Primary
4139878	38	Stop	2003	Outdoor	Check	Primary
4140876	21	Stop	2001	Other	Check	Primary
4141877	79	Stop	2002	Phone	Check	Primary
4141878	69	Stop	2004	Outdoor	Check	Primary
4142877	15	Stop	2000	Phone	Check	Primary
4143876	34	Stop	2003	Phone	Check	Primary
4143878	759	Active	2003	Voluntary	Check	Primary
4144877	27	Stop	2001	Phone	Check	Primary
4144878	15	Stop	2001	Phone	Check	Primary
4145877	69	Stop	2004	Outdoor	Check	Primary
4145878	161	Stop	2001	Phone	Check	Primary
4147876	159	Stop	2001	Phone	Check	Primary
4147877	62	Stop	2002	Other	Check	Primary
4148876	92	Stop	2001	Phone	Check	Primary
4148877	32	Stop	2002	Phone	Check	Primary
4149876	139	Stop	2004	Outdoor	Check	Primary
4149878	11	Stop	2001	Phone	Check	Primary
4151877	67	Stop	2003	Phone	Check	Primary
4151878	577	Stop	2001	Phone	Check	Primary
4152876	91	Stop	2001	Phone	Check	Primary
4152877	13	Stop	2003	Phone	Check	Primary
4152878	265	Stop	2001	Voluntary	Check	Primary
4154876	90	Stop	2003	Outdoor	Check	Primary
4154877	103	Stop	2003	Outdoor	Check	Primary
4155877	13	Stop	2002	Phone	Check	Primary
4155878	76	Stop	2002	Phone	Check	Primary
4156878	5	Stop	2000	Other	Check	Primary
4157878	1251	Stop	2001	Direct Mail	Check	Primary
4158876	97	Stop	2003	Outdoor	Check	Primary
4158877	60	Stop	2002	Phone	Check	Primary
4158878	13	Stop	2003	Phone	Check	Region
4159876	17	Stop	2001	Phone	Check	Primary
4159877	86	Stop	2000	Other	Check	Primary
4159878	78	Stop	2002	Phone	Check	Primary
4160877	146	Stop	2001	Direct Mail	Check	Region
4161877	6	Stop	2004	Other	Check	Primary
4161878	93	Stop	2003	Outdoor	Check	Primary
4163876	124	Stop	2004	Outdoor	Check	Primary
4163877	100	Stop	2001	Phone	Check	Primary
4164876	92	Stop	2003	Outdoor	Check	Primary
4164877	13	Stop	2002	Phone	Check	Primary
4165876	13	Stop	2002	Phone	Check	Primary
4165877	13	Stop	2001	Phone	Check	Primary
4166876	13	Stop	2002	Phone	Check	Primary
4166877	13	Stop	2002	Phone	Check	Primary
4170876	24	Stop	2002	Outdoor	Check	Primary
4171876	62	Stop	2001	Phone	Check	Region
4171877	51	Stop	2001	Phone	Check	Primary
4171878	55	Stop	2002	Phone	Check	Region
4172876	24	Stop	2001	Phone	Check	Primary
4172878	109	Stop	2002	Phone	CreditCard	Primary
4173876	78	Stop	2001	Phone	Check	Primary
4173877	139	Stop	2004	Outdoor	Check	Primary
4173878	673	Stop	2002	Phone	Check	Primary
4174876	26	Stop	2000	Phone	Check	Primary
4174878	569	Stop	2001	Voluntary	Check	Primary
4175877	13	Stop	2003	Phone	Check	Primary
4175878	127	Stop	2001	Outdoor	Check	Primary
4176876	74	Stop	2001	Phone	Check	Primary
4176877	13	Stop	2002	Other	Check	Primary
4177877	13	Stop	2001	Phone	Check	Primary
4178876	139	Stop	2004	Outdoor	Check	Primary
4178877	13	Stop	2001	Phone	Check	Primary
4178878	230	Stop	2001	Phone	Check	Primary
4179876	95	Stop	2003	Outdoor	Check	Primary
4179877	194	Stop	2002	Voluntary	Check	Primary
4179878	256	Stop	2001	Voluntary	Check	Primary
4180876	106	Stop	2001	Phone	Check	Primary
4180877	109	Stop	2002	Outdoor	Check	Primary
4180878	185	Stop	2001	Phone	Check	Region
4181876	93	Stop	2001	Outdoor	Check	Primary
4181878	62	Stop	2002	Outdoor	Check	Primary
4182877	49	Stop	2001	Phone	Check	Primary
4183878	41	Stop	2002	Voluntary	Check	Primary
